filepath,label
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000320.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000366.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000137.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000166.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000328.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000287.png,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000251.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000357.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000134.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000334.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000423.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000163.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000234.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000297.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000377.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000272.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000111.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000370.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000184.png,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000202.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000156.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000169.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000117.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000181.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000243.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000214.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000127.png,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000434.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000305.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000221.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000271.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000189.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000173.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000225.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000082.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000195.jpeg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000426.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000342.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000328.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000171.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000226.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000288.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000108.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000118.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000184.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000131.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000391.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000154.png,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000252.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000361.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000101.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000336.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000187.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000173.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000294.jpg,warrior2
