workout_frequency_week,avg_session_duration,avg_intensity,sleep_avg_7d,previous_injuries_count,age,experience_level,recovery_score_avg,injury_risk
4,88.8,8.263157894736842,6.6,2,22,2,81.66666666666666,1
2,52.2,6.464646464646465,7.2,2,40,1,82.0,1
2,78.0,7.292817679558011,5.9,2,21,1,70.77777777777777,1
2,82.2,7.4233128834355835,7.7,2,26,1,80.77777777777777,1
4,82.2,6.810810810810811,7.7,1,48,2,82.77777777777777,1
3,49.8,7.818181818181818,8.0,1,56,1,83.44444444444444,1
5,114.0,8.83977900552486,7.7,0,43,3,84.77777777777777,1
2,88.2,8.615384615384617,8.0,2,45,1,85.44444444444444,1
4,75.0,7.789473684210526,7.7,0,39,2,88.77777777777777,1
3,82.8,8.77659574468085,7.7,2,42,2,89.77777777777777,1
4,69.0,8.323353293413174,6.0,1,23,2,76.33333333333333,1
2,53.4,8.206521739130434,6.1,3,39,1,76.88888888888889,1
3,76.8,6.410256410256411,5.9,2,32,1,75.77777777777777,1
4,61.800000000000004,10.0,7.9,2,47,2,87.88888888888889,1
3,74.4,9.512195121951219,6.5,3,49,2,75.11111111111111,1
2,67.8,7.237569060773481,7.2,0,39,1,80.0,1
2,64.80000000000001,8.924731182795698,8.2,1,54,1,84.55555555555554,1
3,69.6,7.11864406779661,6.0,1,26,2,72.33333333333333,1
3,70.19999999999999,8.068181818181818,7.2,0,43,1,89.0,1
4,63.6,8.652849740932641,6.1,2,48,2,83.88888888888889,1
4,70.8,8.478260869565217,8.4,1,40,2,87.66666666666666,1
4,75.0,9.464285714285714,7.2,3,45,2,85.0,1
2,76.8,6.684210526315789,6.1,3,43,1,76.88888888888889,1
4,84.0,7.100591715976331,6.1,2,49,2,73.88888888888889,1
4,99.0,9.823529411764705,6.5,1,32,3,76.11111111111111,2
3,74.4,7.142857142857143,6.4,2,32,2,84.55555555555556,1
2,51.0,8.47457627118644,7.7,2,33,1,83.77777777777777,1
4,87.6,7.291666666666666,6.2,3,28,2,83.44444444444444,1
3,77.4,8.121546961325967,8.1,2,18,2,85.0,1
2,80.4,7.0769230769230775,7.7,3,22,1,91.77777777777777,1
2,81.60000000000001,6.7539267015706805,6.5,0,51,1,79.11111111111111,1
2,67.8,9.166666666666666,6.0,1,27,1,82.33333333333333,1
3,64.80000000000001,8.061224489795919,8.0,3,55,1,91.44444444444444,0
3,77.4,8.829787234042554,6.4,3,56,2,81.55555555555556,1
3,51.0,9.53216374269006,6.6,3,40,1,74.66666666666666,1
3,63.6,9.438202247191011,7.2,2,45,2,87.0,0
4,114.0,8.571428571428571,7.7,3,18,3,83.77777777777777,1
3,85.8,6.313131313131313,8.2,0,59,2,92.55555555555554,1
3,78.0,8.17258883248731,8.4,0,35,1,93.66666666666666,1
3,86.39999999999999,7.083333333333334,7.3,2,39,2,80.55555555555556,1
4,103.2,6.79144385026738,7.6,1,31,3,86.22222222222223,1
3,79.2,9.440993788819876,7.1,2,21,2,77.44444444444444,1
3,64.80000000000001,7.75,8.5,2,43,1,93.22222222222223,0
4,81.60000000000001,7.111111111111112,7.8,2,37,2,88.33333333333334,1
4,101.39999999999999,7.513513513513513,6.0,2,41,3,82.33333333333333,1
3,72.0,7.967914438502674,5.9,0,18,2,72.77777777777777,1
2,84.0,7.513812154696132,8.4,2,19,1,87.66666666666666,1
3,60.6,7.461139896373057,7.2,1,38,2,86.0,1
4,61.2,8.23170731707317,8.4,2,36,2,92.66666666666666,1
3,79.2,7.3224043715847,6.0,0,42,2,80.33333333333333,1
3,75.6,8.620689655172413,7.1,0,52,2,77.44444444444444,1
2,70.19999999999999,7.17948717948718,8.1,2,54,1,93.0,1
4,62.400000000000006,8.313953488372093,7.8,3,54,2,87.33333333333334,1
3,61.800000000000004,9.314285714285713,8.4,2,43,1,90.66666666666666,0
4,72.6,7.526315789473684,6.3,3,19,2,73.0,1
3,60.6,8.225806451612904,7.2,3,20,2,85.0,1
4,78.60000000000001,8.823529411764707,6.6,3,38,2,75.66666666666666,1
5,118.8,8.294117647058824,6.2,3,18,3,76.44444444444444,2
4,94.2,9.651162790697676,6.9,1,57,3,83.33333333333334,1
2,48.6,7.380952380952381,6.3,1,50,1,73.0,1
3,82.8,8.77659574468085,6.0,3,42,2,80.33333333333333,1
3,81.0,8.214285714285714,6.8,3,20,2,79.77777777777777,1
4,73.8,8.526315789473685,7.3,3,18,2,78.55555555555556,1
3,68.39999999999999,8.457142857142857,8.5,3,26,1,89.22222222222223,1
3,87.6,6.648936170212766,8.4,1,50,2,96.66666666666666,1
3,83.39999999999999,7.873563218390805,7.3,2,32,2,78.55555555555556,1
3,75.6,8.81081081081081,7.7,0,50,1,80.77777777777777,1
5,117.0,8.043478260869566,6.4,0,39,3,82.55555555555556,1
5,119.4,8.950276243093922,8.4,3,41,3,85.66666666666666,1
2,53.4,6.802030456852792,7.7,2,23,1,80.77777777777777,1
5,112.2,8.64864864864865,6.5,0,36,3,75.11111111111111,2
4,105.0,9.76470588235294,7.7,0,27,3,82.77777777777777,1
4,75.6,6.931216931216931,7.2,3,56,2,79.0,1
4,72.6,7.888888888888888,8.4,0,38,2,87.66666666666666,1
2,70.19999999999999,8.609625668449198,6.3,3,50,1,77.0,1
3,75.0,6.633165829145728,7.7,1,24,2,90.77777777777777,1
5,112.2,8.64864864864865,8.0,1,36,3,83.44444444444444,1
3,77.4,10.0,7.2,2,45,1,90.0,1
2,64.80000000000001,8.924731182795698,7.7,0,54,1,81.77777777777777,1
4,63.6,8.652849740932641,7.7,2,48,2,92.77777777777777,1
3,87.6,6.648351648351648,6.1,2,31,1,80.88888888888889,1
3,83.39999999999999,9.819277108433734,7.2,2,52,2,87.0,1
4,65.4,7.119565217391305,7.7,2,50,2,86.77777777777777,1
4,84.6,8.61111111111111,7.7,2,54,2,82.77777777777777,1
3,82.8,10.0,7.2,0,56,2,79.0,1
3,88.2,7.142857142857143,6.1,1,45,2,76.88888888888889,1
4,61.800000000000004,7.826086956521739,6.7,3,31,2,84.22222222222223,1
4,76.2,7.393617021276596,8.2,3,52,2,86.55555555555554,1
4,66.0,7.3232323232323235,7.2,2,54,2,79.0,1
2,31.8,6.614583333333334,8.4,3,50,1,91.66666666666666,0
3,48.6,7.062146892655368,8.2,0,19,1,94.55555555555554,0
3,68.39999999999999,8.232323232323232,7.1,3,54,1,86.44444444444444,1
4,64.80000000000001,6.9491525423728815,7.2,2,51,2,80.0,1
4,72.6,7.888888888888888,6.0,2,38,2,74.33333333333333,1
3,82.8,8.77659574468085,8.4,3,42,2,93.66666666666666,1
2,84.0,7.513812154696132,7.6,2,19,1,83.22222222222223,1
3,64.2,7.760416666666666,6.1,2,42,1,71.88888888888889,1
4,64.2,6.80628272251309,7.2,1,51,2,80.0,1
5,107.4,7.727272727272727,8.4,2,40,3,91.66666666666666,1
4,66.60000000000001,7.3053892215568865,8.1,1,32,2,87.0,1
3,63.0,8.934911242603551,6.0,2,57,2,78.33333333333333,1
3,72.0,6.1421319796954315,6.1,2,28,2,81.88888888888889,1
3,64.80000000000001,8.469945355191257,7.8,3,58,1,90.33333333333334,0
2,55.800000000000004,7.062146892655368,8.2,1,26,1,85.55555555555554,1
2,31.200000000000003,6.958762886597938,6.4,2,22,1,76.55555555555556,1
2,60.6,7.5925925925925934,6.0,2,37,1,73.33333333333333,1
3,67.2,7.245508982035929,6.0,3,58,2,74.33333333333333,1
2,43.199999999999996,8.520408163265307,6.1,1,23,1,74.88888888888889,1
2,59.4,8.934911242603551,8.4,3,43,1,92.66666666666666,0
2,60.6,9.281767955801104,6.8,2,58,1,79.77777777777777,1
4,61.800000000000004,6.864864864864865,5.8,0,28,2,72.22222222222223,1
3,82.8,8.77659574468085,7.8,2,42,2,90.33333333333334,1
4,77.4,8.170731707317072,8.1,2,28,2,89.0,1
3,39.6,8.595505617977528,7.9,1,59,1,82.88888888888889,1
3,81.60000000000001,8.092485549132949,8.0,2,47,1,82.44444444444444,1
2,66.60000000000001,6.596858638743456,7.1,2,18,1,82.44444444444444,1
3,61.800000000000004,8.17142857142857,8.0,3,45,2,87.44444444444444,0
3,79.80000000000001,7.857142857142857,7.1,1,29,2,80.44444444444444,1
4,95.4,7.445652173913043,7.2,3,33,3,79.0,2
5,118.2,6.871508379888268,7.2,0,21,3,80.0,2
4,102.6,7.287234042553191,7.9,0,20,3,92.88888888888889,1
3,63.6,6.891191709844559,8.2,0,21,1,92.55555555555554,0
3,59.4,7.191011235955056,7.6,1,36,1,88.22222222222223,0
2,51.0,6.576086956521739,6.3,0,36,1,83.0,1
3,33.6,8.098159509202453,6.1,2,23,1,78.88888888888889,1
3,62.400000000000006,6.927374301675978,6.6,0,43,2,78.66666666666666,1
4,90.6,8.434343434343434,6.0,3,48,3,79.33333333333333,2
2,66.0,10.0,6.5,2,35,1,83.11111111111111,1
2,70.8,7.897727272727273,6.0,0,43,1,80.33333333333333,1
4,87.6,8.603351955307263,7.8,1,48,2,91.33333333333334,1
3,54.0,9.937888198757763,7.1,2,40,1,80.44444444444444,1
4,84.0,7.674418604651163,6.5,0,41,2,80.11111111111111,1
4,85.19999999999999,7.283236994219653,6.5,2,42,2,85.11111111111111,1
3,89.4,7.182320441988951,6.5,1,28,2,78.11111111111111,1
2,90.0,9.404761904761905,8.1,3,37,1,83.0,1
4,82.8,7.011494252873564,7.1,1,27,2,81.44444444444444,1
3,87.6,7.664670658682635,7.1,2,59,1,80.44444444444444,1
3,85.8,6.969696969696971,7.3,1,40,2,78.55555555555556,1
5,112.8,9.310344827586206,6.5,3,22,3,79.11111111111111,2
3,66.60000000000001,7.640449438202247,7.7,2,43,2,89.77777777777777,1
4,106.8,7.752808988764045,8.5,0,30,3,88.22222222222223,1
3,60.0,7.398843930635838,8.2,3,22,2,94.55555555555554,0
2,78.60000000000001,8.342245989304812,6.6,3,43,1,86.66666666666666,1
3,85.8,8.353658536585366,8.5,3,46,2,93.22222222222223,1
4,88.8,8.870056497175142,6.0,2,43,2,78.33333333333333,2
4,72.0,6.315789473684211,8.1,3,29,2,89.0,1
2,66.60000000000001,6.596858638743456,7.2,2,18,1,83.0,1
3,49.199999999999996,8.682634730538922,8.4,1,23,1,95.66666666666666,0
3,73.8,6.914893617021277,7.7,3,19,1,83.77777777777777,1
2,42.599999999999994,7.889447236180905,7.2,0,47,1,79.0,1
5,98.39999999999999,7.135135135135135,7.2,1,38,3,82.0,1
4,101.39999999999999,7.828571428571428,6.0,3,46,3,76.33333333333333,2
5,108.60000000000001,8.633879781420765,7.1,3,37,3,82.44444444444444,1
5,94.80000000000001,7.142857142857143,6.2,1,37,3,80.44444444444444,1
3,79.2,7.3224043715847,6.5,0,42,2,83.11111111111111,1
3,55.2,7.619047619047619,6.1,2,33,1,83.88888888888889,1
2,47.400000000000006,9.580838323353294,7.4,1,20,1,80.11111111111111,1
4,74.4,8.938547486033519,7.8,2,30,2,91.33333333333334,1
3,85.19999999999999,8.75,6.3,2,18,2,82.0,1
4,76.8,9.257142857142856,8.2,1,58,2,86.55555555555554,1
3,74.4,7.682926829268293,7.4,3,53,1,79.11111111111111,1
3,54.0,7.085714285714285,6.0,0,33,1,76.33333333333333,1
5,115.8,7.258883248730964,7.7,3,40,3,81.77777777777777,1
2,39.6,6.927083333333334,8.0,3,45,1,91.44444444444444,0
4,96.0,6.868131868131869,6.0,1,52,3,81.33333333333333,1
3,74.4,7.142857142857143,7.6,1,32,2,91.22222222222223,1
4,109.80000000000001,7.839506172839506,6.0,3,49,3,77.33333333333333,2
5,112.2,8.64864864864865,8.5,0,36,3,86.22222222222223,1
3,81.0,9.176470588235293,7.2,3,25,2,86.0,1
4,87.0,8.47457627118644,6.6,0,49,2,84.66666666666666,1
4,82.8,6.358974358974359,6.1,3,50,2,73.88888888888889,1
2,84.6,7.197802197802198,7.8,1,25,1,87.33333333333334,1
4,61.800000000000004,6.864864864864865,8.2,1,28,2,85.55555555555554,1
5,119.4,8.28125,6.5,2,28,3,81.11111111111111,1
4,72.0,8.284023668639053,6.0,0,19,2,81.33333333333333,1
3,85.8,6.969696969696971,7.2,3,40,2,78.0,1
5,114.0,9.71264367816092,7.8,2,19,3,93.33333333333334,1
3,74.4,8.869047619047619,6.4,3,59,1,79.55555555555556,1
4,61.2,7.445652173913043,7.2,1,31,2,81.0,1
5,115.8,6.030150753768844,7.3,0,50,3,78.55555555555556,2
3,69.0,6.0606060606060606,6.0,2,26,2,76.33333333333333,1
4,81.0,7.857142857142857,6.0,1,20,2,72.33333333333333,1
3,89.4,7.878787878787879,7.8,0,58,2,87.33333333333334,1
3,78.60000000000001,9.754601226993865,6.6,3,40,2,83.66666666666666,1
4,109.2,8.274111675126903,8.2,2,49,3,83.55555555555554,1
2,31.200000000000003,6.958762886597938,6.2,0,22,1,75.44444444444444,1
5,100.19999999999999,7.621621621621621,6.4,1,23,3,81.55555555555556,1
3,73.8,6.914893617021277,6.0,3,19,1,74.33333333333333,1
2,31.200000000000003,6.958762886597938,6.6,2,22,1,77.66666666666666,1
4,61.800000000000004,9.248554913294797,6.0,0,43,2,74.33333333333333,1
3,66.60000000000001,7.150259067357513,7.4,2,37,2,81.11111111111111,1
2,37.8,7.57396449704142,6.2,0,58,1,79.44444444444444,1
3,75.0,9.386503067484663,6.0,2,22,2,80.33333333333333,1
4,85.19999999999999,8.49740932642487,8.4,2,19,2,92.66666666666666,1
3,81.60000000000001,8.057142857142857,6.2,3,48,1,78.44444444444444,1
3,36.6,7.752808988764045,7.8,0,19,1,85.33333333333334,1
4,84.0,8.306010928961749,7.3,1,33,2,78.55555555555556,1
2,34.8,6.224489795918368,7.7,2,23,1,88.77777777777777,0
4,107.4,7.4866310160427805,8.0,0,29,3,83.44444444444444,1
2,78.0,9.710982658959537,8.3,3,18,1,87.11111111111111,1
3,62.400000000000006,8.074534161490682,5.8,0,42,1,73.22222222222223,1
4,65.4,7.119565217391305,6.7,1,50,2,81.22222222222223,1
4,78.60000000000001,8.563829787234043,6.6,0,46,2,84.66666666666666,1
3,77.4,9.578313253012048,7.4,1,47,2,88.11111111111111,1
2,82.8,7.763975155279503,6.1,1,49,1,82.88888888888889,1
4,60.6,8.054054054054054,7.8,1,57,2,83.33333333333334,1
4,78.0,9.096045197740112,6.6,0,59,2,81.66666666666666,1
4,115.8,9.352941176470589,7.2,2,25,3,89.0,1
4,77.4,8.813559322033898,6.2,2,29,2,82.44444444444444,1
4,100.19999999999999,6.683417085427136,6.0,0,45,3,79.33333333333333,2
3,78.0,6.976744186046512,7.2,1,30,2,80.0,1
3,89.4,8.02030456852792,8.0,3,22,1,88.44444444444444,1
3,87.0,7.461139896373057,8.4,2,33,2,84.66666666666666,1
4,90.0,8.16326530612245,7.4,2,36,2,82.11111111111111,1
3,80.4,9.75609756097561,6.1,3,53,2,73.88888888888889,1
3,73.2,9.254658385093167,6.2,3,41,2,72.44444444444444,1
2,84.6,8.615384615384617,6.3,2,18,1,73.0,2
5,91.2,7.305699481865285,7.8,2,53,3,90.33333333333334,1
4,81.0,7.199999999999999,7.5,1,44,2,84.66666666666667,1
2,54.6,8.29896907216495,6.8,0,46,1,76.77777777777777,1
4,84.6,7.987804878048781,7.3,1,53,2,87.55555555555556,1
4,61.2,6.8449197860962565,7.9,2,35,2,86.88888888888889,1
3,87.6,6.597938144329897,6.0,0,49,1,76.33333333333333,2
2,52.2,6.464646464646465,7.6,3,40,1,84.22222222222223,1
4,75.6,7.210526315789474,6.6,3,31,2,76.66666666666666,1
2,63.6,8.205128205128204,8.5,1,55,1,91.22222222222223,0
3,87.0,9.595375722543352,6.5,2,22,2,74.11111111111111,1
4,78.0,8.928571428571429,8.5,2,52,2,90.22222222222223,1
2,60.0,7.849462365591398,6.0,1,21,1,73.33333333333333,1
2,41.4,6.63265306122449,7.3,0,37,1,86.55555555555556,0
2,48.0,7.865168539325843,8.3,3,38,1,84.11111111111111,1
4,61.2,9.878048780487806,6.5,2,30,2,78.11111111111111,1
3,70.19999999999999,8.268156424581006,8.4,1,52,1,91.66666666666666,1
2,43.8,7.239583333333334,8.5,2,44,1,91.22222222222223,0
4,99.6,8.0,6.0,1,19,3,83.33333333333333,1
4,70.19999999999999,7.942857142857143,7.1,1,42,2,84.44444444444444,1
3,33.0,8.586387434554974,7.1,2,54,1,88.44444444444444,0
3,69.6,7.11864406779661,7.1,2,26,2,78.44444444444444,1
3,64.2,7.551020408163264,8.5,0,38,2,91.22222222222223,0
3,64.80000000000001,8.04733727810651,6.6,3,28,1,84.66666666666666,1
2,66.60000000000001,6.596858638743456,8.5,1,18,1,90.22222222222223,1
4,118.8,9.485714285714286,6.8,1,43,3,87.77777777777777,1
4,74.4,6.8181818181818175,7.2,3,50,2,86.0,1
4,73.8,8.418367346938776,7.6,3,56,2,82.22222222222223,1
4,61.800000000000004,7.826086956521739,7.2,0,31,2,87.0,1
3,77.4,10.0,7.1,2,45,1,89.44444444444444,1
5,99.0,9.0625,7.7,0,29,3,80.77777777777777,1
3,64.80000000000001,8.04733727810651,6.0,3,28,1,81.33333333333333,1
3,69.0,7.572254335260116,7.2,0,42,2,89.0,1
2,76.8,8.440860215053764,6.1,0,43,1,81.88888888888889,1
2,42.599999999999994,6.482412060301508,8.0,3,31,1,93.44444444444444,0
4,101.39999999999999,7.828571428571428,6.7,2,46,3,80.22222222222223,1
3,78.0,8.17258883248731,6.5,2,35,1,83.11111111111111,1
3,85.19999999999999,6.717948717948717,6.9,3,54,2,81.33333333333334,1
4,70.19999999999999,7.886597938144329,6.2,2,53,2,74.44444444444444,1
5,105.6,8.26086956521739,8.5,0,42,3,96.22222222222223,1
3,55.2,8.511904761904761,7.2,2,57,1,79.0,1
3,49.8,8.275862068965518,6.1,0,24,1,76.88888888888889,1
4,82.8,6.544502617801047,5.9,3,58,2,72.77777777777777,1
4,82.8,7.011494252873564,7.3,3,27,2,82.55555555555556,1
3,79.80000000000001,9.506172839506172,7.8,2,39,2,84.33333333333334,1
2,81.0,6.0606060606060606,6.5,2,23,1,75.11111111111111,1
3,78.0,6.976744186046512,5.9,1,30,2,72.77777777777777,1
3,89.4,6.76923076923077,7.2,3,36,2,82.0,1
3,30.6,8.695652173913043,6.5,2,22,1,83.11111111111111,1
4,95.4,7.445652173913043,8.3,0,33,3,85.11111111111111,1
3,78.60000000000001,9.819277108433734,6.0,0,42,2,81.33333333333333,1
4,63.0,6.75257731958763,6.0,3,48,2,74.33333333333333,1
5,114.0,8.46590909090909,7.2,2,48,3,82.0,1
2,82.2,8.531073446327683,6.0,1,56,1,73.33333333333333,1
3,53.4,7.923497267759563,7.7,1,50,1,80.77777777777777,1
4,108.0,9.5,8.5,2,52,3,96.22222222222223,1
2,78.60000000000001,9.62962962962963,7.3,1,50,1,88.55555555555556,1
2,88.8,8.520710059171599,7.4,1,27,1,81.11111111111111,1
3,72.0,6.1421319796954315,6.1,1,28,2,81.88888888888889,1
4,78.0,9.146341463414634,6.1,3,21,2,83.88888888888889,1
3,66.60000000000001,7.150259067357513,7.7,1,37,2,82.77777777777777,1
3,78.60000000000001,8.010204081632653,7.3,1,57,2,86.55555555555556,1
2,34.8,6.881720430107528,6.2,0,32,1,83.44444444444444,1
3,80.4,8.713450292397662,8.0,2,53,2,85.44444444444444,1
4,66.0,8.793103448275861,6.5,0,18,2,74.11111111111111,1
4,88.8,7.951807228915663,7.7,1,22,2,84.77777777777777,1
3,64.2,7.760416666666666,7.3,0,42,1,78.55555555555556,1
4,72.0,9.329608938547485,6.5,2,55,2,81.11111111111111,1
4,71.39999999999999,8.78048780487805,8.2,1,38,2,91.55555555555554,1
5,97.8,9.94047619047619,7.2,0,40,3,78.0,2
5,103.2,6.185567010309279,6.0,0,59,3,74.33333333333333,2
4,102.0,8.881987577639752,7.6,2,50,3,88.22222222222223,1
4,69.0,8.24468085106383,7.1,2,57,2,88.44444444444444,1
3,60.0,7.398843930635838,7.1,2,22,2,88.44444444444444,0
3,63.6,9.438202247191011,6.3,3,45,2,82.0,1
2,34.8,6.881720430107528,6.2,3,32,1,83.44444444444444,1
3,72.0,8.655913978494624,6.0,1,45,1,72.33333333333333,1
4,76.2,9.602272727272727,7.8,2,44,2,85.33333333333334,1
3,34.8,10.0,7.2,2,59,1,88.0,0
2,60.0,8.0625,6.0,1,56,1,79.33333333333333,1
3,87.0,7.461139896373057,6.3,2,33,2,73.0,1
3,82.2,8.509316770186336,7.2,2,47,2,86.0,1
2,31.200000000000003,8.011695906432749,8.5,3,53,1,89.22222222222223,0
3,62.400000000000006,7.831325301204819,7.7,2,33,2,85.77777777777777,1
4,96.0,6.868131868131869,7.8,1,52,3,91.33333333333334,1
3,86.39999999999999,7.083333333333334,6.5,1,39,2,76.11111111111111,1
4,94.2,8.362573099415204,7.7,0,58,3,85.77777777777777,1
3,67.8,8.121212121212121,7.1,3,57,1,85.44444444444444,1
4,93.0,7.0786516853932575,7.2,0,23,3,87.0,1
3,34.199999999999996,7.704918032786885,7.2,3,31,1,82.0,1
2,31.8,7.474747474747475,7.8,2,52,1,82.33333333333334,1
3,85.8,8.353658536585366,7.9,0,46,2,89.88888888888889,1
3,67.2,9.76878612716763,6.2,2,58,1,74.44444444444444,1
2,43.199999999999996,9.876543209876543,8.1,1,39,1,92.0,0
3,66.0,10.0,8.2,1,42,2,90.55555555555554,1
5,108.60000000000001,8.633879781420765,7.2,2,37,3,83.0,1
3,60.6,7.4074074074074066,6.1,1,48,2,81.88888888888889,1
3,53.4,8.8125,7.5,0,25,1,87.66666666666667,0
4,69.6,8.909090909090908,7.1,1,46,2,89.44444444444444,1
5,105.6,8.333333333333334,6.1,1,34,3,83.88888888888889,1
2,80.4,6.758241758241759,6.6,1,27,1,74.66666666666666,1
3,66.0,7.602339181286549,6.0,0,49,1,75.33333333333333,1
3,56.4,7.127659574468085,7.7,1,18,1,87.77777777777777,0
4,82.2,6.875,6.6,0,34,2,85.66666666666666,1
4,68.39999999999999,7.277777777777778,6.0,1,49,2,82.33333333333333,1
2,49.199999999999996,7.272727272727273,6.6,1,43,1,76.66666666666666,1
4,67.8,8.484848484848484,8.2,3,35,2,90.55555555555554,1
3,65.4,10.0,7.4,0,31,2,83.11111111111111,1
5,115.8,7.258883248730964,7.8,3,40,3,82.33333333333334,1
3,48.6,7.062146892655368,8.0,1,19,1,93.44444444444444,0
4,63.6,8.5,7.3,3,41,2,79.55555555555556,1
2,70.8,7.628865979381443,7.1,3,46,1,81.44444444444444,1
3,70.8,9.461077844311378,7.8,3,32,2,81.33333333333334,1
2,59.4,10.0,8.1,0,24,1,88.0,0
3,70.19999999999999,8.333333333333334,7.2,1,19,1,78.0,1
3,70.19999999999999,8.813559322033898,6.0,3,26,2,72.33333333333333,1
3,89.4,6.76923076923077,6.1,2,36,2,75.88888888888889,1
5,100.19999999999999,7.621621621621621,8.0,1,23,3,90.44444444444444,1
2,42.599999999999994,7.4576271186440675,6.5,1,51,1,74.11111111111111,1
3,65.4,10.0,6.2,0,31,2,76.44444444444444,1
3,64.2,10.0,6.1,2,20,2,75.88888888888889,1
2,88.2,8.615384615384617,6.1,2,45,1,74.88888888888889,2
3,76.2,7.4603174603174605,6.0,1,40,2,81.33333333333333,1
3,87.6,8.895348837209303,7.1,0,18,2,87.44444444444444,1
3,34.199999999999996,8.196721311475411,7.6,3,59,1,92.22222222222223,0
2,90.0,7.337278106508876,7.8,0,52,1,83.33333333333334,1
4,85.19999999999999,9.147727272727273,8.0,3,40,2,85.44444444444444,1
3,74.4,9.512195121951219,7.3,3,49,2,79.55555555555556,1
3,75.0,6.7539267015706805,7.2,2,33,1,80.0,1
2,72.6,6.735751295336787,7.1,2,51,1,86.44444444444444,1
2,69.0,7.802197802197802,6.6,0,26,1,78.66666666666666,1
4,60.6,7.674418604651163,6.1,1,41,2,83.88888888888889,1
3,81.60000000000001,8.092485549132949,6.1,1,47,1,71.88888888888889,1
2,60.0,7.849462365591398,8.1,1,21,1,85.0,1
3,78.0,8.17258883248731,7.2,2,35,1,87.0,1
4,60.6,7.674418604651163,8.5,3,41,2,97.22222222222223,1
4,111.0,8.103448275862068,8.4,3,30,3,84.66666666666666,1
3,34.199999999999996,7.771739130434783,7.8,3,32,1,83.33333333333334,1
3,79.2,9.580838323353294,7.3,2,26,1,90.55555555555556,1
4,60.0,8.128342245989305,7.1,0,46,2,83.44444444444444,1
4,105.6,8.700564971751412,6.3,2,24,3,82.0,1
3,88.8,10.0,8.4,0,48,2,92.66666666666666,1
5,111.60000000000001,6.774193548387096,8.4,0,47,3,94.66666666666666,1
3,62.400000000000006,7.831325301204819,6.0,3,33,2,76.33333333333333,1
2,51.0,7.764705882352941,7.2,0,52,1,85.0,1
4,78.0,7.45945945945946,7.2,0,36,2,79.0,1
2,88.8,8.351063829787234,7.2,1,54,1,85.0,1
4,84.0,8.306010928961749,6.6,2,33,2,74.66666666666666,1
2,74.4,6.892655367231638,7.6,2,32,1,88.22222222222223,1
4,85.19999999999999,7.5,7.8,1,24,2,90.33333333333334,1
4,109.2,8.274111675126903,7.2,1,49,3,78.0,2
4,93.60000000000001,8.636363636363637,6.1,1,25,3,78.88888888888889,2
2,78.0,7.292817679558011,6.5,3,21,1,74.11111111111111,1
2,80.4,6.758241758241759,8.2,2,27,1,83.55555555555554,1
5,114.6,8.688524590163935,6.9,3,49,3,77.33333333333334,2
4,61.800000000000004,10.0,6.3,0,47,2,79.0,1
2,84.6,7.197802197802198,6.4,3,25,1,79.55555555555556,2
3,88.2,7.64367816091954,6.7,1,22,2,83.22222222222223,1
3,33.6,8.098159509202453,7.2,2,23,1,85.0,1
3,61.800000000000004,7.419354838709678,6.5,3,25,2,77.11111111111111,1
4,105.0,9.76470588235294,7.3,3,27,3,80.55555555555556,1
2,67.8,7.237569060773481,8.1,2,39,1,85.0,1
4,73.8,8.526315789473685,6.3,1,18,2,73.0,1
5,111.60000000000001,9.030303030303031,8.4,3,43,3,84.66666666666666,1
4,69.6,8.277777777777777,6.0,3,40,2,72.33333333333333,1
5,97.8,7.95031055900621,8.2,0,36,3,84.55555555555554,1
5,114.0,8.46590909090909,7.2,3,48,3,82.0,1
4,94.2,8.944099378881988,6.2,1,56,3,81.44444444444444,1
5,104.4,7.582417582417582,6.3,0,38,3,79.0,2
4,108.0,7.0618556701030935,6.5,1,21,3,79.11111111111111,2
3,34.8,10.0,7.3,2,59,1,88.55555555555556,0
2,82.8,7.763975155279503,7.2,3,49,1,89.0,1
4,100.19999999999999,6.683417085427136,7.2,1,45,3,86.0,1
2,41.4,6.63265306122449,6.3,2,37,1,81.0,1
2,50.4,8.633879781420765,7.3,3,35,1,88.55555555555556,0
5,119.4,7.578947368421053,8.2,0,59,3,86.55555555555554,1
3,64.2,7.551020408163264,7.2,3,38,2,84.0,1
3,76.2,6.0606060606060606,6.6,2,40,2,77.66666666666666,1
2,37.8,8.682634730538922,7.1,1,20,1,84.44444444444444,1
3,79.80000000000001,9.767441860465116,7.4,1,58,1,90.11111111111111,1
3,40.2,6.666666666666666,6.5,2,25,1,83.11111111111111,1
4,67.8,8.081395348837209,8.4,3,41,2,84.66666666666666,1
5,119.4,7.578947368421053,8.3,0,59,3,87.11111111111111,1
3,81.60000000000001,7.248677248677248,6.2,0,32,2,72.44444444444444,1
3,64.2,7.551020408163264,6.1,1,38,2,77.88888888888889,1
3,73.8,7.094972067039106,6.5,1,53,2,85.11111111111111,1
4,109.80000000000001,8.196721311475411,7.5,1,18,3,86.66666666666667,1
5,100.19999999999999,7.621621621621621,7.2,3,23,3,86.0,1
2,33.6,8.626373626373628,6.0,3,31,1,73.33333333333333,1
3,66.60000000000001,7.150259067357513,7.1,0,37,2,79.44444444444444,1
4,69.0,8.323353293413174,6.4,1,23,2,78.55555555555556,1
3,48.6,8.219895287958115,6.2,2,34,1,74.44444444444444,1
